index,plate,review_reason_code,customer_meaning,reviewer_comments,status
83,619 BSBL,7,"619 IS THE AREA CODE OF SAN DIEGO, AND BSBL STANDS FOR BASEBALL. THIS PLATE IS REPRESENTING THE SAN DIEGO PADRES, A PRO BASEBALL TEAM.",619 CA AREA CODE,N
7378,ZIGGA,2,TEASE,LOOKS LIKE NIGGA,N
9736,CB8O5CL,7,NO MICRO,805 IS NIPOMA AREA CODE,N
23399,ZIN RED,2,WE ARE FANS OF RED ZINFANDEL WINE,RED,Y
14844,BIGD1,1,DALLAS COWBOYS #1,BIG DICK,N
13676,1BDASRT,3,WHEN BAD IS RIGHT AND RIGHT IS BAD,1 BAD ASS RT,N
33,1MONGO,2,OUR SONS NICKNAME IS MONGO. ITS FOR HIS FIRST CAR.,LOOKS LIKE MONGOL THE MOTORCYCLE GANG,N
14758,DOHNUTZ,1,I LIKE DONUTS. AND ITS A HOMER SIMPSON  REFERENCE.,"NUTS, SEXUAL REFERENCE",Y
14430,HOTAS65,3,I HAVE A 1965 CHEVY IMPALA AND I WANT TO USE THIS AS MY PLATES,HOT ASS 65(PULLED AFTER REVIEW),
16850,LPD 17,5,US NAVY LPD 17 CLASS WHERE I WORKED FOR 10 YEARS,LPD IS A NAVY CLASS BUT PULLED FOR P.D.=POLICE DEPARTMENT,N
3791,2PITO$,1,NO MEANING ON QUICKWEB YET,pito=penis in Spanish,N
21003,L8R 5 O,5,LATER POLICE,LATER 5-OH (POLICE),N
12533,BOO8BOO,6,NICKNAME AND FAMILY NUMBER,COULD BE MISTAKEN FOR A TIN NUMBER,N
12800,BALDNCR,1,BALBOA DANCER,"BALL, SEXUAL REFERENCE",Y
15970,DIKADYE,2,GRANDSONS WORDING FOR FLAG,"PULLED FOR DIK/DYE, VULGAR/HOSTILE",N
5099,HI C8H18,2,HIGH OCTANE,18 HITLER REFERENCE,N
18365,YOLOD,1,I LOVE MUD IN SPANISH,THE D COULD STAND FOR DICK,N
8370,TT LTD,1,AUTO IS AN AUDI TT LIMITED EDITION,TT… COULDN’T VERIFY AUDI,N
2943,AFLCN88,2,FALCON IS MY FAVORITE BIRD. 8 IS MY LUCKY NUMBER,88-HITLER,N
4109,EL FIVE O,5,MUSTANG,COPS,N
1501,HEDONSM,1,HEDONISM,HEDONISM the pursuit of pleasure; sensual self-indulgence. ALSO A RESORT,N
5333,LCKIE13,2,MY KIDS JERSEY NUMBER,"13=GANG NUMBER, NO 2013 CAR ON ANI",N
20646,PASZGAZ,3,NO GAS NEEDED-ELECTRIC CAR,"PASS GAS, SOME MAY FIND INAPPROPRIATE",N
22722,GT 5O CS,5,2011 MUSTANG GT CALIFORNIA SPECIAL,"5O, LAW ENFORCEMENT REFERENCE",Y
3593,G ROLL,2,MY NICKNAME,G AS IN GANGSTER,N
2424,STRKLR1,2,STAR WARS,STAR KILLER 1KILLER?,N
9976,KLRPMKN,2,THE CAR IS ORANGE AND IS PART OF MY HALLOWEEN HAUNT EVERY YEAR,KILLER,N
8975,HRD WAYZ,1,NO MICRO,HARD CAN BE SEXUAL,N
19891,AMCNPIE,1,REFERENCE TO DON MCLEANS SONG AMERICAN PIE,"PIE, SEXUAL REFERENCE (HAS 1974 American make Sedan.)",N
8120,NOT RED,2,CAR IS NOT RED,RED-GANG,Y
12465,11715,,BIRTHDATE AND LUCKY NUMBER,ALL DIGITS,N
3840,SUPR TCO,1,NICKNAME,SUPER TACO. COULDNT VERIFY TOYOTA,N
18086,B WIDOW 1,,MY BROTHER NAMED MY CAR BLACK WIDOW SINCE ITS A BLACK CHALLENGER AND SINCE THEN ITS BEEN KNOWN AS THAT.,DRUGS,Y
21203,BLQ AZZ,2,BLACK AZZ,BLACK ASS,N
890,MY$HMPM,1,MY HUSBAND AND MY SONS INITIALS.,LOOKS LIKE HUMP OR HEMP,N
2627,KFU GRIP,,KUNG FU GRIP,LOOKS LIKE KUNG FU GRIP BUT LOOKS LIKE OKAY EFF YOU AS IN FUCK YOU,Y
4900,G BAYBE,2,BABY GEENA,G AS IN GANGSTER,N
1308,IN2PAIN,1,I AM A BOARD CERTIFIED PAIN SPECIALIST FOR OVER 25 YEARS WITH TRAINING FROM UCLA AND HARVARD,IN TO PAIN COULD BE A TATTOO OR SEXUAL REFERENCE,N
17062,TAHW HO,1,IT READS  OH WHAT  BACKWARDS,TAHOE,N
12833,GMSFU,7,GOT ME SO FUCKED UP,SELF EXPLANATORY,N
3228,FUXWDIT,3,YOU GOTTA BE WIDDIT,FUCKS WITH IT,N
2071,DOOPUS,1 or 3,MY HUSBANDS EMAIL,doofus or do pus or puss?,N
13308,CAMILF3,3,CALIFORNIA MOM OF THREE KIDS,MILF IS AN ACRONYM THAT STANDS FOR MOTHER ID LIKE TO FUCK,N
16070,MA CERDA,5,MY NAME.,CERDA = PIG,N
2092,MONKEEY,1 OR 2,MY SONS NICK NAME,MONKEY CAN MEAN ASS OR RACIAL SLUR,N
19608,CRAAACK,D7,WHEREVER I GO PEOPLE TURN THEIR NECKS TO LOOK AT THE CAR,DRUGS,N
7998,8O5 CHIC,7,I AM A GIRL AND I LIVE IN THE 805,805 IS CUSTOMERS VENTURA AREA CODE,N
20511,HIPAY,7D,HIPAY IS THE NAME OF MY FINTECH COMPANY,"HIGH, DRUG REFERENCE",Y
18898,MSA1313,2,MY INITIALS,13 = GANG NUMBER,N
14960,ABC RX 2,,ABC PHARMACY 2ND LOCATION,RX DRUGS OR PRESCRIPTION,N
1696,F DALAS,3,UNCLES NAME WHO PASSED,FUCK DALLAS,N
5486,BAD$BLU,2,BAD BLUE EYES,BLUE COLOR,Y
22930,CHEVL 69,1,1969 CHEVELLE,69 (NO ANI INFO),N
1842,BOLSA 14,2,NO MICRO,14-HITLER,N
20226,TMGLIFE,1,MY LIFESTYLE,TMG = TAKE MANS GASH (GIRL),Y
999,MURKD EM,2,FLAWLESS.,VIDEO GAME TERM GOOD AT KILLING,N
14696,ZWAR RIG,2,FOR A CUSTOM JEEP INSPIRED BY THE MAD MAX MOVIES,WAR,N
4619,YYAAASS,1,A WAY OF AGREEING TO SOMETHING,YES BUT ASS ON THE END,N
5278,92O22T1,6,CURRENT REGISTERED PLATE,COMMERCIAL LOOK A LIKE,N
18464,6LOGIC9,1,SMART,"69, SEXUAL REFERENCE",N
9478,A CHIT,3,NO MICRO,CHIT-SHIT?,N
5812,I 707 I,2,707 HORSE POWER,707 AERA CODE,Y
15224,WYNN XXX,1,MY LAST NAME AND JUST LETTER,XXX SEXUAL REFERENCE,N
11963,BYOFCR,5,..,BYE OFFICER,N
13797,BLK SPIT,,BLACK TRIUMPH SPITFIRE,BLACK SPIT,N
2066,BTF OFF,3,BEST TO HAVE FRIDAYS OFF,BACK THE FUCK OFF,N
11721,URSLATE,2,ROCK,URBAN DICTIONARY SAYS TO SLATE MEANS TO CUSS OUT OR TO INSULT… YOURE SLATE? PULLED BECAUSE OF THE YOU,Y
12209,L$V NUT,2,IN HONOR OF MY PUPPY PEANUT AKA LOVE NUT,"PULLED FOR NUT, COULD HAVE SEXUAL CONNOTATION",N
5330,HLL BLLY,2,HILL BILLY,"DICTIONARY.COM SAYS HILLBILLY=a term used to refer to a person from a backwoods or other remote area, especially from the mountains of the southern U.S. OFTEN DISPARAGING AND OFFENSIVE",N
898,VAGNINO,1,LAST NAME,CUSTOMER NAME IS VAGNINO HOWEVER IT LOOKS LIKE VAGINA,N
1109,RED TRK,2,RED TRUCK,RED,Y
11642,13 MX5,2,2013 (MODEL YEAR) MAZDA MX-5  (MAKE AND MODEL),13 GANG REFERENCE,N
12585,BLU 88,2,A CELEBRATION OF THE 1988 DODGERS WORLD SERIES,88 HITLER REFERENCE,N
18521,DARM 16,,NAME AND LUCKY NUMBER,DAMN,Y
11939,IMONLVL,2,IM ON A LEVEL,IM ON TO BE HIGH,N
8741,RENOS 69,1,RENOSS 1969 CHEVY,COULDN’T VERIFY 69 VEHICLE,N
12406,IBURYU,,I WORK IN A BURIAL VAULT PLANT,SOME PEOPLE COULD TAKE THIS OFFENSIVELY,N
14783,HZY,7D,MY NAME,HAZEY MEANS BEING HIGH,N
1984,ONDRAGG,2,THE DRAG. LIKE BEING ON THE DRAG STRIP RACING. RACING LIFE.,ON THE RAG-OFFENSIVE TO WOMEN,N
23455,TIGO,1,NICKNAME FOR MY GIRLFRIEND,"SHORTENED FORM OF TIGO BITTIES (BIG OL TITTIES) CUSTOMER ORDERED AS A GIFT FOR GF, HER LAST NAME IS SINTIGO",N
18795,HOGHNTR,2,I HUNT HOGS TO HELP GET RID OF THEM FOR THE FARMERS,"HUNTER, HOSTILE",N
20388,JYAG18,2,FAMILY FIRST INITIAL AND LUCKY NUMBER,"18, GANG REFERENCE",N
21533,FTC,3,FOR THE CAUSE,FTC CAN MEAN FUCK THE COPS,N
15074,GMR BAE,,GAMER BABE,GAMER SHIT OR GAMER BABE,N
6240,SMASS1O,1,"sergio, michelle, andrea",ASS,N
18293,14JEZUS,2,ONE FOR JESUS,14 = GANG NUMBER,N
20347,FNL8O55,2,FINAL BOSS,"8O5 STANDS OUT TO ME, AREA CODE",Y
17060,SWT CHXX,1,NICKNAME SWEET CHEEKS. (I HAVE 3 DIMPLES),SWEET CHEEKS,N
20054,FTON,2,ABBREVIATION FOR FIGHT ON WHICH IS THE CHEER FOR THE UNIVERSITY OF SOUTHERN CALIFORNIA TROJANS,"LOOKS LIKE FIGHT ON, COULD BE CONSIDERED HOSTILE",Y
3715,6SPD HOE,2,SIX SPEED TAHOE,HOE,N
9825,HITIN 88,2,NO MICRO AVAILABLE,88 HITLER REFERENCE,N
8703,ZOMB 2KL,2,ZOOMBA TO KARLAS LOVE,ZOMBIE TO KILL,N
3653,SJDMJ13,2,INITIALS OF MY KIDS,13-GANG,N
5597,#GSTNGA,2,LAST NAME OF REGISTERED OWNER,"NGA… A GIFT FOR CUSTOMER, LAST NAME IS GASTANAGA",N
11543,NFUXGVN,3,WE ARE A BLENDED FAMILY WITH 7 CHILDREN  AND THESE ARE THEIR INITIALS FROM OLDEST TO  YOUNGEST. NANCY,NO FUCKS GIVEN,N
5368,APOKLPS,2,APOCALYPSE,APOLCOLYPSE; WAR,Y
14952,NTATACO,1,NOT A TACOMA,PULLED FOR TACO,N
16354,REAL HRD,,REAL HARD - GRANITE COMPANY,REAL HARD,N
19972,RAREM13,2,MY CAR ONLY HAS 500 MADE. ITS A MOPAR AND YEAR IS 2013,"13, GANG REFERENCE (No 2013 on record)",N
10199,69 MOB,7,1969 CAMARO CAR CLUB,MEMBERS OF BLOOD,N
18342,PBNJA13,2,GAMER TAG,"13, GANG REFERENCE",N
7858,BIGD O1,1,BIG D IS SHORT FOR BIG DAMON. 01 JUST TO FIND A WAY to make it work,"D=DICK, BIG DICK. CUSTOMER NAME IS DAMON",N
20779,GLF KOOK,2,CRAZY ABOUT GOLF,GOLF COOK CRAZY,N
17038,NYYBLUD,2,NEW YORK YANKEES BLOOD,BLOOD,N
13525,RHSU14D,2,UNDERGRAD DEGREE,14 = GANG NUMBER,N
17991,NJYABWL,7D,MY DJ NAME,ENJOY A BOWL (MARIJUANA REFERENCE) OR ENJOYABLE,N
12808,BOOSTY,7,PUN ON MY LAST NAME AND CAR IS A TURBO .  PLEASE CENTER IT.,BOOSTY CAN BE ANOTHER WAY TO SAY SKANKY OR SLUTTY,Y
19165,ONDCBUS,,DIRECT CURRENT POWER,ON DICK,Y
918,CIA LSD,5,NO MICRO,CIA,N
19918,EG916,2,THE MEANING IS ELK GROVE AND THE AREA CODE OF ELK GROVE IS 916.,AREA CODE,N
13391,SNIPE21,2,SNIPE IS A HOCKEY TERM FOR NICE GOAL. THE  NUMBER 21 IS MY HOCKEY NUMBER,"SNIPE, WEAPON REFERENCE",N
15486,EZ36DBS,3,THE EZ36D IS MY OUTBACK ENGINE CODE AND  THE BS IS THE BODY STYLE: WAGON,BS CAN STAND FOR BULLSHIT,N
9129,ELB 88,7,ITS FROM BACK TO THE FUTURE. ITS DOC BROWNS INITIALS AND 88.,88-HITLER.,N
12430,MXOG3O1,,MOTOCROSS MEMORIAL,"OG, GANG REFERENCE",N
10380,GBNO42O,7,NO MICRO,420-NATIONAL WEED SMOKING DAY,N
19307,PCAT,1,PHYLLIS CAT,"PUSSY CAT, SEXUAL REFERENCE",N
21548,LETS C7,2,LETS GO EAT,C7 = MACHINE GUN SIMILAR TO M16,N
19486,BLKDOOM,2,AFTER THINKING LONG AND HARD I CAME UP WITH BLK DOOM BLACK DOOM A RESEMBLANCE TO MY DADS LOVE AT ONE TIME CALLED THE BLACK BEAUTY,THREATENING,N
22767,PSYRIOT,1,"A FORM OF PSYCHOLOGY HAVING TO DO WITH CROWDS,MOBS.  IM PSYCHOLOGIST SPECIALIZING IN THID FEILD.CROWD PSYCHOLOGY, ALSO KNOWN AS MOB PSYCHOLOGY, IS A BRANCH OF SOCIAL PSYCHOLOGY.",PUSSY RIOT,N
15509,HWYRCKT,2,HIGHWAY ROCKET,"ROCKET, WEAPON REFERENCE",Y
15295,13 THAI,2,THE NAME OF MY THAI RESTAURANT IN TEXAS,13 = GANG NUMBER,N
6457,BAD A88,,BAD ANO (YEAR IN SPANISH) 1988 YEAR I GRADUATED FROM HIGHSCHOOL.,88 HITLER REFERENCE,N
6530,YASH G,7,NAME OF MY SON: YASH GUPTA,G-GANGSTER,N
15156,GMTFO,3,GOOD MAN THAT FEEDS OTHERS,GET ME THE FUCK OUT,N
10504,XXX HP,1,UNKNOWN HORSE POWER,xxx=porn,N
673,DOCANDY,1,DOCTOR ANDY,"DO CANDY, SEXUAL CONNOTATION. CUSTOMER IS ANDY",N
19324,1AM MJ,7D,WHEN MY WIFE AND I FELL IN LOVE,MJ COULD STAND FOR MARY JANE,N
23141,GOALS AF,3,AIR FORCE GOALS,AF STANDS FOR AS FUCK,N
21359,LMAO EVO,3,LAUGHING AT A EVO,LMAO STANDS FOR LAUGH MY ASS OFF,N
4071,DGRS 13,2,DODGERS 13,13 GANG REFERENCE,N
20425,RINASTI,1,CAR NAME IS SABRINA SHES A SUBARU WRX STI  RINA STI,STI CAN STAND FOR SEXUAL TRANSMITTED INFECTION,Y
6511,WPN CO,7,"WEAPONS COMPANY, PT HUENEME UNIT I BELONGED TO LAST",WEAPON?,Y
14253,IWSHUWD,2,TRY AND TOP MY COOL BLACKED OUT CAR.,"I WISH YOU WOULD, HOSTILE PHRASE",N
21512,MYNEWHI,7D,MY NEW MODEL DHI,MY NEW HIGH,N
11486,YUMTAKO,1,YUMMY TACOMA - PLAY ON WORDS,TAKO IS CLOSE TO TACO WHICH IS A SEXUAL REFERENCE,Y
16179,MSPNKY$,,I HAVE BEEN A PINK LOVER FOR OVER 30 YEARS AND MANY PEOPLE CALL ME MS PINKY,PORN STAR NAME VAGINA,N
9511,JO FATI,2,MY WIFE AND I,FAT?,N
10313,C$PMAMA,5,MY SON A DAUGHTERS NAMES START WITH A C & P,COP MAMA,N
5033,LORD G,2,THE CARS NAME IS LORD GRANTHAM,g=gangster,N
10661,8O5 C1O,7,8O5 BEER AND C10 CHEVY PICKUP,8O5 CA AREA CODE,N
23447,GRDEAD,2,ABBREVIATION FOR MY FAVORITE BAND THE GRATEFUL DEAD,DEAD ON A PET LOVERS PLATE?,N
15653,KRAPF,3,FAMILY NAME,KRAPF IS THE CUSTOMERS LAST NAME BUT KRAPF IS VERY SIMILAR TO CRAP,N
21745,QWEEN P,2,QUEEN PAULA,PULLED FOR QUEEN Name is Paula,N
17894,DUKEY,3,DOG NAME,DUKEY= SLANG FOR POOP BUT ALSO A NICKNAME FOR DUKE. THIS HAD A PREVIOUS RECORD WITH ANOTHER CUSTOMER. And it is a Snoopy plate.,N
4723,FUQYUU,3,YOU SUCK,FUCK YOU,N
6212,QUIK ATK,2,quick attack (pokemon reference),ATTACK,N
10346,LA4NKLA,7,TO PROMOTE A MORE HUMANE LOS ANGELES,KLA-KILLA,N
15988,KILLR6O,2,KILLER 60 (NICE 60),"PULLED FOR KILLER, HOSTILE",N
960,1NDAPNK,1,I ONE RIM OF MY BIKE IN PINK,1 IN THE PINK LIKE VAGINA? MC PLATE,N
9810,4FNCPTS,3,FOR FANCY PANTS,FN-FUN OR FUCKEN,Y
14023,HCTBVOM,3,HE CANT BELIEVE OM-ITS A YOGA EXPRESSION,MOVE BITCH-BACKWARDS,N
7552,REDRUM1,2,I REMANUFACTURE AND SELL USED DRUMS AND DRUM KIDS FOR MUSICIAN,MURDER,N
13201,JUICRED,2,NICKNAME,RED,N
2141,14AN23Y,2,KIDS NAME & BIRTHDAY.,"14=HATE SYMBOL, NO 2014 CAR ON ANI",N
23434,TWRX8U,2,"VEHICLE MAKE, REFERES TO THE DINASOUR","T-REX ATE YOU, PULLED FOR ATE YOU",N
22267,BUTMAMA,2,HUMOROUS PLEA TO WIFE FOR REDRESS OF IMAGINARY GRIEVANCE,BUTT,N
7644,MONKEE,1,MONKEY,MONKEY COULD BE A DEROGATORY OR SEXUAL TERM,N
22847,916KNGS,2,SACRAMENTO KINGS.,AREA CODE,N
10709,WGNS FTW,,WAGONS FOR THE WIN - IM A DIE-HARD STATION WAGON GUY,FUCK THE WORLD,N
5077,BG BOOTY,1,BIG BACK,BIG BOOTY,N
14893,HOMBOYS,2,CLOSE FRIENDS,COULD BE GANG REFERENCE,Y
21644,PUMI D,1,NAME,"STAND ALONE D CUSTOMER LAST NAME IS DHALIWAL, NOT PUMI THOUGH",N
3033,KILZ RT,2,NATIVE AMERICAN LAST NAME,KILLS RIGHT?,N
3969,LITE 18,2,NO MICRO,18 HITLER REFERENCE,N
22210,B LOVEST,7D,HUSBAND LOVES WIFE,B=BITCH,N
562,HELLAF J,3,I HELLA LIKE MY CAR,"hell, no Dodge, has a Toyota (FJ)",N
12626,MERS M4,2,MERCEDES BAUMBACHS BMW M4,M4 IS AN ASSUALT RIFLE,Y
4695,SLW BUS,2,SLOW BUS. FOR A 1978 VW BUS,SLOW BUS,Y
3730,FERGS14,2,FERGUSONS 2014,14=hate symbol but does have a 2014 Porsche,Y
4491,NEGRA15,2,MOTHERS NICK NAME GROWING UP,NEGRA SLANG TERM FOR NEGRO NIGGA ETC.,N
2364,BS$NS,3,BRETT STONE LOVES NIKKI STONE,BS AS IN BULL SHIT,Y
10793,NACLBLS,7,I AM A CALIFORNIA STATE PARAMEDIC AND THE N A C L IS THE CHEMICAL NAME FOR SODIUM CHLORIDE (IV SOLUTION) AND THE B L S IS BASIC LIFE SUPPORT,NACL IS SCIENTIFIC TERM FOR SALT… SALT BALLS?,N
14050,TGY2RAW,1,COOL ACURA INTEGRA,RAW CAN HAVE SEXUAL CONNOTATIONS,N
1037,OG WAGN,2,IT’S A CLASSIC WAGON,OG,N
7022,927 2X14,2,MY WEDDING ANNIVERSARY,14 GANG REFERENCE,N
5971,RED1986,D,1986 RED PORSCHE CARRERA,"COLOR RED, GANG AFFILIATION",Y
15609,WBLBDUB,7D,THE SOUND A HEART MAKES WHEN IT IS PUMPING BLOOD. I WORK IN THE MEDICAL FIELD.,"DUB, DRUG REFERENCE",N
10404,DE BOLAS,1,NICKNAME,BALLS IN SPANISH,N
12577,916 LIFE,2,WHAT IS THE AREA CODE OF THE NUMBER OF SACRAMENTO AND THIS IS WHERE I GREW UP AT,916 AREACODE,N
10379,FKBGRIG,3,FRIEDA KELLYS BIG RIG,FUCK BIG RIG,N
18049,URBBDDY,2,YOUR B BUDDY,"YOU, HOSTILE",N
6586,ARSLYN,2,FIRST NAMES,LOOKS SIMILAR TO ARSEN,N
11656,6 PANZER,2,AMOUR,MILOTARY TANK,N
9684,G$TZKHA,2,PLATE MEANING IS LEFT BLANK,G=GANGSTER,Y
626,WUACHAA,3,ITS A SLANG WORD FOR LOOK,CUSTOMER MEANING IS TRUE(FROM ENGLISH WORD WATCH) BUT IN ARGENTINA IT IS USED (GUACHA) LIKE BASTARD . WUACHA HAS BEEN OUT SINCE 2006,Y
23140,GNR4EVR,2,IM A GUNS N ROSES FAN...,"GUNNER, COULD BE CONSIDERED HOSTILE",N
21652,TACO2GO,1,TACO IS A NICKNAME FOR TACOMA,"TACO=VAGINA, CUSTOMER HAS A TOYOTA TRUCK",N
6270,GRMRNZI,4,"IM A SUNTAX PROFESSOR, IT MEANS GRAMMAR NAZI",I SEE GERMAN NAZI,N
9935,BLWRHOR,1,SUPER CHARGED BLOWER #HR,BLOWER WHORE,N
4292,TAAHKOO,1,KAROK FOR WHITE,TACO,N
7671,MB88FAN,2,NASCAR DRIVER CAR #88 DALE JR,88-HITLER,N
21399,TMB 13,2,MY WIFES B-DAY PLEASE DONT REJECT IT,"13, GANG REFERENCE",N
12535,CMEL8ER,1,SEE ME LATER,CAMEL EATER SEXUAL REFERENCE,N
11312,41GRAHM/,D,1941 HOLLYWOOD GRAHAM AUTO,GRAM IS MEASUREMENT/CAN REFERENCE DRUGS,Y
1582,BLK A4R,2,STRIAGHTFORWARD,BLACK WHAT?,N
16727,MIPEARL,1,MY CAR IS AS WHITE AS A PEARL. I NICKNAMED  THE CAR PEARL! PEARL IS MY CAR.,"PEARL CAN BE A WORD USED FOR VAGINA, SEXUAL REFERENCE",Y
17963,FUKN HEY,3,"FUKIEN HEY, JAPANESE CHEMIST. IVE ALREADY SEEN FUKYEAH AND FKN FST PLATES ON CARS. WHY DOES MY ORDER DECLINE",FUCKING HEY,N
6706,MIYFSAB,3,MY WIFES NAME IS ABBY,MY WIFES A B(ITCH),N
19745,2TEEZZ,1,PLAYFULL,LOVE TO TEASE SEXUAL,N
13541,CHI 18,2,NO MICRO,18 = HATE NUMBER,N
13964,PVRLADY,,THE PAVER LADY,LOOKS LIKE PERVERT LADY,N
18678,STR8BLN,,nick name,STRAIGHT BALLIN,N
19219,JUSFADE,7D,I AM A BARBER THAT JUST FADES HAIR.,"FADE CAN MEAN TO GET HIGH, DRUG REFERENCE",N
21437,2O9 JATT,2,LAST NAME,AREA CODE,N
10189,FAT GAT,7,MY NICKNAME FROM MY GODMOTHER AS A CHILD. I WAS FAT AND LAST NAME GATSON. FAT GAT,GAT. GUN,N
22336,TURD RKT,2,OUR BABY GIRLS NICKNAME IS LIL TURD AND WE BOUGHT THIS WAGON (ROCKET) FOR HER <3,TURD ROCKET,N
7062,MNIBOMB,7,MINI BOMB,BOMB?,N
10828,RAAACK,7,FAMILY NICKNAME,RACK IS SLANG FOR BREAST,N
17588,SHRTY1,7d,IM A SHORT PERSON ONE,"CAN BE USED TO DESCRIBE A GOOD LOOKING WOMAN BUT THE TERM SHORTY IS ALSO USED TO DESCRIBE A MAN THAT’S NEW TO THE GAME (RAPPING, SELLING DRUGS, ETC.)",Y
22953,LUCK 88,2,IT JUST MEAN LUCKY NUMBER 88.,88 = HATE NUMBER,N
15087,D KARADO,1,NAME OF A MUSIC GROUP,D=DICK,N
2146,BC OOO G,,BIG CLIFFOUTSTANDINGVUY,BC TRIPLE OG,N
20952,BLUZ45O,2,THE VEHICLE IS A MERCEDES 450. INITIALS PLUS CAR NUMBER,"PULLED FOR BLUE=GANG COLOR, NOT CUSTOMER INITIALS",Y
15671,BCHHSE,3,BEACH HOUSE,BEACH HOUSE BUT BCH CAN BE SHORT FOR BITCH,N
3359,LEXXI$G,2,NAME OF DAUGHTER AND INITIAL OF LAST NAME,G AS IN GANGSTER,N
18580,OKS TACO,,OKS TACO....MY TRUCK IS A TOYOTA TACOMA PLATE SHOULD READ........   OKS TACO,TACO,N
6128,D#KIKE,4,D FOR THE FIRST LETTER OF MY DAUGHTERS NAME AND DANIELA. KIKE IS FOR NICKNAME FOR MY SON ENRIQUE,KIKE IS RACIST SLANG TOWARDS JEWISH PEOPLE.,N
19053,HITNWON,,PARALEGAL - WORK MAJORITY OF MOTORIST ACCIDENTS. PLAY ON WORDS OF HIT AND RUN,HIT AND RUN PLAY ON WORDS,N
13860,PEED 4,,PEED IS OUR LAST NAME AND WE HAVE 4 MEMBERS IN OUR FAMILY,PEE,N
20530,88JWQ88,2,I LIKE IT,"88, GANG REFERENCE",N
5646,ARSEN 3D,2,ARSEN IS MY NAME AND I AM A 3D DESIGNER.,ARSEN TO BURN PURPOSELY,Y
23008,BEEEZZZ,3,BEES,"BEEZY, ANOHTER WORD FOR BITCH",N
21963,FUCKUDA,3,MY DADS CLUB,"FUCK, PROFANITY",N
1750,DK SINGH,,NAME,DK LOOKS LIKE DICK,N
18525,DIRTDMN,,DIRT DEMON,DIRT DEMON,Y
22769,REAPN 5O,5,"REAPING 5.0 , GOING ON A 2012 5.0 FORD MUSTANG","5O, LAW ENFORCEMENT REFERENCE",N
4534,88KRYPT,2,NO MICRO,88-HITLER,N
2925,F2O AF,3,F2O IS THE NAME OF THE ENGINE CHASSIS. AF STANDS FOR AEROFIBER,AF,N
10814,JEPN TT,7,JEEPING TRACY & TOM,SEE ABOVE,Y
23139,G DULAY,2,FIRST INITIAL LAST NAME,"G, GANG REFERENCE, name is gurjot singh",N
16606,KO4O514,6,wedding anniversary,LOOK A LIKE,N
15276,PPE POWA,1,PPE POWER,"COULD HAVE SEXUAL CONNOTATION, PPE = PERSONAL PUSSY EATER",N
13999,AF TANK,3,NICK NAME WHILE SERVING IN THE AIR FORCE FOR 20 YEARS,AS FUCK,N
17961,DOMN8RS,1,NOT ON QUICKWEB YET,"DOMINATORS, SEXUAL CONNOTATIONS?",Y
16110,CHNGUS,,THE MEANING IS JUST A COMBO OF TWO WORDS CHANGE US,CHINGA FUCK YOU IN SPANISH,N
11391,BCHNBUZ,3,BICHON BUZZ (ITS A QUICK RUN ALSO CALLED A BICHON BLITZ THAT THE BICHON FRISE DOES WHEN EXCITED). WE OWN TWO OF THEM,BITCHEN,N
8824,FMLYJWL,1,family jewel,family jewels=slang for balls,N
272,GTUMBLR,2,G WAGON TUMBLER- LIKE FROM BATMAN,pulled for g (gangster) ani does show a MBZ 2016 could be a G Class,Y
4896,FING A29,3,FREAKING-(MEANING OUT OF THE ORDINARY MODEL A 1929) BECAUSE THE CARS MODIFIED EXTERIOR,FUCKING A 29,N
6658,BOMB 5O,7,"I OWN A 1950 CHEVY FLEETLINE, ITS CONSIDERED A BOMB",BOMB-EXPLOSIVE. BOMB-SUPER COOL.,N
9446,ABRL14,2,ABRIELLE 14,14 GANG REFERENCE,N
3666,FCKIRQ,3,"3/7 WAS THE FORWARD COMPANY KILO IN HUSAYNA IRAQ, WHERE ONE OF OUR MARINES EARNED MEDAL OF HONOR",FUCK IRAQ,N
6648,THE 5FS,3,NO MICRO,"THE 5 FS COULD REPRESENT SEXUAL TERMS: FIND, FOLLOW/FEED, FINGER, FUCK, FORGET OR FAITH, FITNESS, FAMILY, FRIENDS, FINANCE.",N
49,88 VERT,2,1988 CONVERTIBLE,88 HITLER REFERENCE,N
2009,52BOMBA,7,52 BOMB PERSONAL PLATE FOR MY 1952 CHEVY,BOMB? DOES HAVE A 52 CAR,N
9207,PSTLGRP,2,PISTOLGRIP IS THE NAME OF THE HURST SHIFTER FOR A 1970 CHALLENGER,PISTOL GRIP,N
20212,C8H18 X,2,CHEMICAL COMPOSITION OF OCTANE,18 = GANG NUMBER,Y
1322,SIMB628,2,SIMBA IS OUR DOGS NAME AND JUNE 28 IS OUR WEDDING ANNIVERSARY.,628 AREA CODE,N
13132,MY BUD,D7,MY DOGS NAME,MY BUDDY OR WEED,N
19102,TAPOUT1,,SYMBOLIZES NEVER TAPOUT IN LIFE.,TAP OUT,Y
10913,1MANMAN,7,1 MADMAN,MADMAN?   MADMAN EXPIRED,?
5673,OG AUTO,2,MY BUSINESS NAME,ORIGINAL GANGSTER,N
7889,13$GRMN,2,I GREW UP IN GERMANY..SO THE GRMN STANDS FOR GERMAN..AND OUR HOUSE NUMBER WAS 13,"13=GANG NUMBER, NO 2013 CAR",N
