index,plate,review_reason_code,customer_meaning,reviewer_comments,status
5096,HEMPILL,D,"MY LAST NAME ,HEMPHILL",HEMP PILL,N
7110,GN2 OGG,7,GONE TO MAUI. OGG IS THE 3 LETTER AIRPORT CODE FOR KAHALUI MAUI.,OG-ORIGINAL GANGSTA. OGG IS THE KAHALUI MAUI AIRPORT,Y
18400,CRUZ4O8,2,CRUZ IS MY LAST NAME 408 AREA CODE,AREA CODE,N
5542,LUVMYJP,2,LOVE MY JEEP,no jeep on ani. Jap?,Y
12093,BCOOBFU,3,BE COOL BEAUTIFUL FINE YOU,FU CAN STAND FOR FUCK YOU,N
15944,NAKOS88,2,IT STANDS FOR NU ALPHA KAPPA FRATERNITY AND 88 REPRESENTS THE YEAR THE FRATERNITY WAS ESTABLISHED.,"88=HATE SYMBOL , MEANING IS TRUE",N
19284,CBTREE,7D,CHRIS BLAIR TREE,"TREE CAN BE A WORD FOR MARIJUANA, DRUG REFERENCE",Y
18021,KEYBNGR,1,PIANO KEYS,SEX,N
17503,CRUMSBB,1,LAST NAME AND BUMBLE BEE,"BB CAN STAND FOR BAREBACK, SEXUAL REFERENCE",Y
9672,SPACBL1,1,SPACEBALL 1,BALL=TESTICLE,N
4960,HOSSOME,1,NICK NAME IS HOSS AND HE IS AWESOME!,WHOLESOME HOSSOME HOE,Y
17269,$SUTIL,2,CANTANKEROUS,"CANTANKEROUS, HOSTILE",Y
13900,TRQUE KG,,TORQUE KING,TRUCK KING,Y
2586,RED FIRE,2,THE TRUCK WAS MY FATHER IN-LAW. HE PAST AWAY SO WE BOUGHT THE TRUCK. TRYING TO HAVE A PIECE OF HIM WITH US,RED,Y
22089,DODGR88,2,DODGERS FAN AND I WAS BORN IN 1988,"88, GANG REFERENCE",N
19322,YABUD,7D,A POSITIVE GREETING WHEN YOU DONT KNOW SOMEONES NAME.,"BUD, DRUG REFERENCE",Y
16923,JD58ZO7,6,MY FIRST NAME INITIAL AND LETTERS TO MY NAME CONVERTED TO NUMBERS,LOOK ALIKE?,N
1106,OCGUNNR,2,INSTAGRAM,GUNNER,N
10451,SZ MTTRZ,1,SIZE MATTERS I HAVE A LARGE CAR WITH A LARGE  ENGINE.,could have sexual connotations. a few are out there but a couple are unacceptable,N
11705,CMF 7O,3,MY INITIALS ARE CMF AND 70 IS THE YEAR MY TRUCK WAS MADE,CRAZY MOTHERFUCKER,N
6887,GYMGANG,7,SUPPORT OF REGULAR PHYSICAL ACTIVITY,GANG… THERE WERE A FEW HIGH PROFILE CRIMES IN MIAMI IN THE MID 90S BY A GROUP OF PEOPLE KNOWN AS THE SUN GYM GANG,N
19228,MOKILLX,2,MONICAS KILLER LEXUS,"KILL, HOSTILE",N
21523,BL33ZY2,7D,GAMER TAG NAME,BLEEZY = BLUNT (MARIJUANA CIGAR),N
13908,WITTE,,WITTE IS MY MIDDLE NAME.,WITTY OR WHITE,N
18756,# YPM14,2,NICKNAME,14 = GANG NUMBER,N
10659,YAYO M12,7,MY NICKNAME AND BIRTHDAY,YAYO-COCAINE,N
9209,PUGFINK,,PUG FINK,CAN NOT TRANSLATE,Y
4163,GLOCK2A,2,GLOCK 2ND AMENDMENT,GLOCK,N
18966,I87 LIFT,2,WEIGHT LIFT,187=PENAL CODE FOR MURDER,N
10812,JEFE 8O5,7,JEFE IS DAD IN SPANISH AND 805 IS THE AREA CODE OF WHERE MY DAD OWNED HIS FIRST 1969 TRUCK. IN SHORT JEFE 805 MEANS MY DADS TRUCK IN SANTA BARBARA,8O5 SANTA BARBARA AREA CODE,N
15525,J5ORIDE,5,PERSONAL,"5O, POLICE REFERENCE",N
546,FFCUZ53,2,FAMILY FIFTIES CUSTOM 53,"CUZ IS A CRIP (GANG) TERM, NO VEHICLES ON ANI, FUCKERS?",N
18993,P DIXX,1,NICKNAME,"SAME CUSTOMER, JOHN DICKERSON",N
9330,OLBLUUU,7,NO MICRO,GANG COLOR,Y
13478,JDISKUM,2,"JEDI SCUM, STAR WARS REFERENCE","JEDI SKUM, SKUM COULD BE AN OFFENSIVE TERM",N
6046,2FNKDUP,3,NO MICRO,TOO FUNKED UP..TOO FUCKED UP,N
9962,FUKNMVN,3,IN DEDICATION TO MY GRANFATHER WHO SERVED IN WWII,FUCK,N
22308,OKI PRN,1,OKINAWA PRINCESS,OKIE PORN,N
19382,PIAMESS,2,MY PROFESSIONAL ROLLER DERBY NAME,PMS?,N
7920,GEN4 SS,3,4TH GENERATION CAMARO SS,4SS-ASS?,Y
9571,HELLRAT,3,CHEVY EATER,"HELL, HAS A 2015 DODGE",Y
12909,SHKR14,2,CAR MODEL TYPE (2014 SHAKER DODGE  CHALLENGER),"14, GANG REFERENCE",N
3031,GRMPY AF,3,GRUMPY ALAN FERNANDEZ,GRUMPY AS FUCK,N
1160,NO PANTS,1,"WE WORK FROM HOME, SO ONLY HAVE TO PUT ON PANTS WHEN WE GO OUT.",NO PANTS,N
7169,HELLCAM,3,HELLASHISH EL-CAMINO,HELL?,Y
7193,818SIM8,7,ANNIVERSARY DATE PLUS NAME INITIAL,SAN FERNANDO AREA CODE,N
17201,CRPSHOW,2,CREEPSHOW,CREEP SHOW,Y
21071,CADI4TT,2,CADILLAC FOR TRACYE TURNER,TT=PENIS IN TAGALOG,N
15334,BZ 1,3,INITALS FOR BEGLARZADEH,BEEZY = BITCH,N
13214,EH YO  B,2,HEY BRO,HEY BITCH,N
20808,QWK BUZZ,d7,QUICK BUZZ REFERRING TO THE CAR IT IS A SCAT PACK CHALLENGER ITS EMBLEM IS A BEE,QUICK BUZZ,N
17369,HIDALY,7D,HI FIVE DALY,"HI, DRUG REFERENCE",N
10194,NICK 510,7,MY SONS NAME.. NICHOLAS HIS CAR IS 510,CA AREA CODE,N
16754,KATVAL,1,MY DAUGHTERS NAMES,"KAT, SEXUAL REFERENCE",Y
5202,GFAM42O,D,GIRON FAMILY AND THE DATE OF WHEN I STARTED A PROJECT TO BETTER MY CAREER.,G FAM/ 420. CUSTOMERS LAST NAME IS GIRON,N
11593,GRL CAT,1,GOING ON 1999 BLACK JAGUAR XJR OWNED BUY A WOMAN,CAT,Y
14522,LINITUP,7D,MY SON RACES PROFESSIONAL OFF ROAD TRUCKS.,LINE IT UP COULD BE A REFERENCE TO LINING UP LINES OF COCAINE,N
4291,S2BIG4U,1,IS TOO BIG FOR YOU (4X4 JEEP),IS TO BE FOR YOU,N
9960,FUBSU,3,MY NICKNAME FROM CHILDHOOD,FUCK YOU B.S.U.,N
8995,COOKIEZ,1,CHILDHOOD NICKNAME,COOKIES IS NAOTHER WORD FOR VAGINA ANF MARIJUANA,N
4170,MEANFN V,3,A PLATE FOR MY WIFE AND I. ME AND FAITH NEWBERRY VENICE,MEAN FUCKIN V,N
18019,3SIXNIN,2,GOOD ENERGY TESLA QUOTE,"FUTURE AREA CODE (CUSTOMER MEANING IS TRUE, ITS PART OF A NIKOLA TESLA QUOTE)",N
22606,GB MAID,7D,GENUINE MADE IN GREAT BRITAIN MINI,"GB CAN STAND FOR GRAVITY BONG, DRUG REFERENCE - No Mini on ANI",N
17326,OMGCOP,5,OH MY GOODNESS POLICE,POLICE REFERENCE,N
8445,NUMBR 2,3,number two,number 2=shit,N
9198,G THNG,2,INITIAL,G THANG,N
17583,SBCC31O,2,THE CAR CLUB I FOUNDED BACK IN 2010,AREA CODE,N
11991,GOTTUNA,1,I LIKE TUNA FISHING,TUNA IS A REFERENCE TO A VAGINA,N
1739,BUZ KRW,D,NO MICRO,BUZZ AS IN HIGH,N
6663,MAUID14,2,MARRIED IN MAUI IN 2014,14-HITLER,N
15001,IH8UOFM,,GO BUCKS!,I HATE YOU,N
13258,2HI 4US,7D,WE ARE IN OUR 50S AND THE TRUCK IS LIFTED...GETTING TO HIGH FOR US,"TOO HIGH, DRUG CONNOTATION",N
13005,ALIEN G,2,ALIEN G-WAGON,G = GANGSTER,Y
1947,AF CAPT,3,AIR FORCE CAPTAIN,AF-AS FUCK. NOT A VET PLATE,N
18880,GOON EZ,2,MOVIE REFERENCE,PULLED FOR GOON,N
17036,NORIRED,2,NICOLE MARIE NORI IS NICK NAME FOR NICOLE MARIE - RED IS MY FAV COLOR,RED,Y
13426,5683H2O,6,LOVE WATER,LOOK ALIKE,Y
13392,SOUPTRP,7d,SYMBOLIC TO MY GROUP OF FRIENDS,"TRP COULD STAND FOR TRAP, DRUG REFERENCE",Y
6542,PUGZ818,7,PUG (DOG BREED) 818 IS THE AREA CODE,CUSTOMERS BURBANK AREA CODE,N
22612,JIZZUS,1,NAME OF A VIDEO GAME CHARACTER,"IT MOST LIKELY MEANS JESUS BUT JIZZ IS ANOTHER WORD FOR SPERM, SEXUAL REFERENCE",N
12288,HILBLEE,2,COUNTRY FOLK,HILL BILLY,N
480,GETTNSX,1,"GREDDY TWIN TURBO NSX, PLATE IS FOR A TURBOCHARGED NSX",GETTING SEX,N
15971,DMAX76O,2,DURAMAX,760 = AREA CODE,N
9194,FIRE 911,2,TRIBUTE TO FIREFIGHTERS FOR 9/11. I AM A FIREFIGHTER FOR CAL FIRE.,FIRE 911,N
10006,RIP1MOM,3,MOMS PASSING,RIP ONE=FART?,N
17218,HLLNHLS,3,FAVORITE SONG BY THE PISTOL ANNIES HELL ON HEELS,HELL ON HEELS,Y
9987,MYFNTRC,3,MY FUN TRUCK,EFFIN,N
17327,O88O8,2,THIS IS THE NUMBER ON THE EQUIPMENT I USED TO CHECK OUT IN FILM SCHOOL. I ALWAYS LIKED THE WAY IT LOOKED.,"88, GANG REFERENCE",N
19798,8AMPDT8,2,"LUCK, ANNA MARIA PEREZ DE TAGLE, LUCK",88 HITLER REFERENCE,N
17506,DCOLT45,2,DAVE COLT 45,"COLT 45 IS A GUN, WEAPON REFERENCE",N
9778,HI H8TRS,7,HELLO HATERS,HATER,N
9053,P RNHUB,1,SHORT TERM FOR RELATIONSHIP IN MY HOME COUNTRY,PORNHUB,N
21694,JGAR14,2,MY NAME AND CHILDS BIRTHDAY,14 = GANG NUMBER,N
1743,AMG G,,MERCEDES G CLASS,G AS IN GANGSTER,N
10164,SOHAL G,7,LAST NAME.,G-GANGSTER. SOHAL IS THEIR LAST NAME. NO G SHOWN IN THE NAME.,N
14249,IMCOCKY,2,IT MEANS I AM ARROGANT OR FULL OF MYSELF.  HARMLESS FUN,"COCK/COCKY, SEXUAL AND OFFENSIVE",N
19577,CHAI 18,2,LIFE,18=HATE SYMBOL,N
19533,MTNKATT,1,MOUNTAIN CAT,PULLED FOR KAT=PUSSY BUT HER NAME IS KATHERINE AND SHE LIVES IN CLAYTON WHICH IS RIGHT NEXT TO MT DIABLO,Y
16575,5OFTW,3,50 FOR THE WIN,FTW = FUCK THE WORLD,N
8315,CURVKLA,2,GOOD HANDLING CAR,CURVE KILLER,N
18648,GRCEMFT,,"LISA GRACE, MFT.",GRACE MOTHER FUCKIN T,N
3753,SKDMARK,3,RACING SLANG,SHIT STAIN IN YOUR UNDERWEAR; SKIDMRK IS MARKED UNACCEPTABLE,N
8078,XIIV XII,2,ME AND MY BOYFRIENDS ANNIVERSARY XIIVXII=12.5.12,LOOKS LIKE 13,Y
12716,325 TACO,1,MY FOOD TRUCK PHONE NUMBER,TACO=PUSSY. IT REALLY IS HIS PHONE NUMBER!,N
13870,RNGEGRL,,RANGE GIRL,RANGE GIRL GUN,Y
8608,CHP75,7,NO MICRO,CHP,N
12609,CVLL5O9,2,"IN MEMORY OF MY ONLY SON, DIE WHEN HE BORN. MEANING CARLITO VILLAGOMEZ MAY 09",509 = AREA CODE,N
21599,SC51OHP,2,SUPERCHARGED 510 HORSEPOWER,510 = AREA CODE (2003 BMW on ANI),Y
18224,9HQ O88,2,GOOD HEALTH,88 = HATE NUMBER,N
9044,STY SHTY,3,FORMER RELATIVES NICKNAME,STAY SHITTY,N
18194,4N8DSK8,,4 nated skate,CAN NOT TRANSLATE,Y
17945,RIDN417,2,DRIVING SAFELY,CA PENAL CODE FOR DRAWING A FIREARM OR OTHER DEADLY WEAPON IN A THREATENING MANNER,N
8545,YUH8N,2,NO MICRO,WHY YOU HATIN?,N
20469,24XXX24,1,MY FAVORITE NUMBER THE XS ARE JUST TO REPLACE SPACES,XXX COULD BE TAKEN AS SEXUAL,N
3452,O6TL51O,2,YEAR AND MODEL OF CAR AND AREA CODE,CA AREA CODE,N
22737,J CUP,1,"MY NAME, JACOB","COULD BE A REFERENCE TO A BRA SIZE, SEXUAL REFERENCE",Y
13646,CRSH BRN,2,"THE TERM CRASH AND BURN IS A WAY OF WISHING SOMEONE GOOD LUCK IN THE MOVIE ROBOT JOX, SIMILAR TO THE TERM BREAK A LEG. MY FRIENDS AND I LOVE THIS MOVIE.",CRASH AND BURN,N
17377,GNGZTOY,2,ABREVIATIONS OF OUR NAME WITH TOY FOR  TOYOTA TRUCK,"GANGS TOY, GANG REFERENCE",N
15807,CA934O1,6,SAN LUIS OBISPO ZIP CODE.,LOOK ALIKE,N
1206,Y A S S,3,THE ONLY WAY TO SAY YES,ASS-? URBAN SAYS SCOTTISH WAY OF SAYING YES,N
14509,HOOTROD,1,HOOT IS A FUN SAYING( THIS IS A HOOT) ROD IS A FUN CAR,ROD CAN BE ANOTHER WORD FOR A MANS PENIS,Y
9644,EF CNCR,3,BOTH MY PARENTS WERE DIAGNOSED WITH CANCER AND ARE DISEASED DUE TO IT.F OR THIS REASON I JOINED THE EFF CANCER MOVEMENT,FUCK CANCER,N
576,KFU PNDA,3,KUNG FU PANDA,PULLED FOR FU=EFF YOU,Y
6574,SBD 13,2,MY HUSBANDS INITIALS AND FAVORITE NUMBER,13 GANG REFERENCE,N
7549,LICEA69,1,SUR NAME AND YEAR CAR,NO 69 REGISTERED,N
16724,HDBECKY,1,HD STANDS FOR HARLEY DAVIDSON.,"BECKY, SEXUAL REFERENCE",N
11870,CITY415,2,NO MEANING ON REG 17,415=AREA CODE,N
2978,MY TACOS,1,I LOVE TACOS,TACO,N
9003,NOSTOOL,2,ITS THE ABREVIATIONS FOR NITROUS OXIDE RACVE GAS AND THE CAR BEING THE TOOL FOR THE USE OF THE NITROUS OXIDE GAS,STOOL IS ANOTHER WORD FOR SHIT LOOKS LIKE NO SHIT,N
12399,G797,,FAVORITE NUMBER & FIRST INITIAL,"G, GANG REFERENCE",N
527,BTCHN69,3,"COOL 1969, AWESOME 1969, TRICK 1969","PULLED FOR BITCHIN, HAS 1969 CHEVY",N
12852,JP4BIGB,3,JEEP FOR BIG BEAR,COULD STAND FOR JP FOR BIG BITCH,N
8684,2 BLU QS,2,TWO BLUE QUEENSLAND HEELERS (DOGS),BLU,Y
1488,8TWNTY8,2,A TOTAL OF 828 OF MY CAR WERE EVER MADE.,88 HITLER REFERENCE,N
1995,TATA 813,1,GRANDPA IS SPANISH PLUS D.O.B,TATA-BREAST?,N
20285,5OA666,4,FIFTY ANNIVERSARY EDITION OF VEHICLE AND LUCKY NUMBERS,666 ALSO COULD MAYBE LOOK LIKE A SIX DIGIT AUTO (SOA666),N
22470,LOV PITT,1,LOVE PITTSBURGH,LOVE PITT,Y
9747,DAMN CLN,3,"CAR IS IN VERY GOOD SHAPE, IS ALSO A 1990 CAR, BLACK LICENSE PLATE WILL GIVE NICE CONTRAST WITH PAINT",DAMN?,N
14956,5BANG,2,CALL OUT TO THE ODD 5 CYLINDER ENGINE THE CAR HAS,HOSTILE,N
1004,JEEPH8R,2,THE PLATE IS GOING ON 4 WHEEL DRIVE VEHICLE THAT DOESNT LIKE JEEPS.,HATE?,N
9725,66$99,1,LUCKY IN CHINESE,69 SEXUAL REFERENCE,N
455,666EVIL,7,NO MICRO,666?,Y
6514,HLY SHIZ,3,INTERPRETETATION OF MY NICKNAME DERIVED FROM MY GIVEN NAME HOA LE.,HOLY SHIT,N
6479,IM SPTN,,I AM SPARTAN,IM SPITTIN,N
6168,88TILLX,4,"88 IS THE YEAR I WAS BORN, TILL MEANS UNTIL AND THE X MEANS INFINITY",88-HITLER,N
5283,PATS 18,2,TO SUPPORT MY FAVORITE TEAM,18 HITLER REFERENCE,N
14654,GKLA,2,GOLD KINGS LOS ANGELES,"KILLER, G KILLER",N
10981,SASY AF,3,SASSY WITH MY DAUGHERS INITALS ALLIE FAYE,SASSY AS FUCK,N
712,J4TH 14,2,DATE OF BIRTH OF OUR DAUGHTER,14-HITLER,N
20407,NUGGGET,2,"MY NICKNAME IN MY FAMILY IS NUGGET, BUT NUGGET IS TAKEN SO I ADDED AN EXTRA G.",NUGGET CAN BE A DEROGATORY TERM USED TOWARD SOMEONE WITH NO ARMS OR LEGS,Y
17229,MOBN IFY,2,MOBING IFFY,PULLED FOR MOBBIN,N
15765,SAO ZHU,5,IT MEANS PIG IN CHINESE,"ZHU=PIG IN CHINESE, PULLED FOR LAW ENFORCEMENT CONNOTATIONS",N
21844,BASICK B,3,KEEP IT SIMPLE,BASIC BITCH,N
4687,RAMS951,2,LA RAMS FOOTBALL TEAM AND AREA CODE,951 AREA CODE,N
8919,L8RR HMZ,2,"LATER, ALSO LRR ARE MY INITIALS, LUCKY NUMBER 8. HMZ =HOMES",LATER HOMES,N
7788,LKSDBOY,2,HOME TOWN,LIKE D BOY DBOY SLANG FOR DOPE BOY DRUG DEALER,N
10775,RDGDMSL,2,REDDING DAMSEL,MSL LOOKS LIKE MISSLE,N
10013,SSLAYER,2,"THE CAR IS A 2016 SS CAMARO. IT IS QUICK AND SLAYS OTHER COMPETITORS. HENCE THE NICKNAME, SSLAYER",SLAY=KILL,N
4675,LIFTEAT,1,LOVE FOR THE GYM,LIFT EAT?,Y
18102,GO2HALE,,GO TO GUY - ME (MY LAST NAME),HGO TO HELL,N
13302,BLUGUSE,2,ITS BLUE AND MY UNCLE NAMED HER THE BLUE  GOOSE.HAD AN OLD POSTER OF GOOSE IN IT WHEN I GOT IT FROM HIM.,"BLUE, GANG REFERENCE",Y
2142,CAT BLU,"1, 2","COLOR OF MOTORCYCLE IS BLUE, I AM A CAT LOVER AND FAN OF THE MOVIE CAT BALLOUGH","CAT=PUSSY, BLUE=GANG COLOR",N
21150,TROLOCO,,IS MY NICKNAME AND REFERS TO A WILD/CRAZY HORSE,LOCO CRAZY,N
12478,95476CA,,SONOMA ZIP CODE,LOOK ALIKE,Y
18160,81849ER,,818 IS MY AREA CODE AND 49ER IS MY FAVORITE FOOTBALL TEAM,818 AREA CODE,N
397,RSTONED,7,"IM A NUMBER 1 FAN OF THE ROLLING STONES BAND, OLD SCHOOL CAR NEEDS AN OLD SCHOOL LICENSE PLATE.",STONED-WEED. ROLLING STONES.,N
17605,TINAQ5O,5,PART OF MY NAME AND THE TYPE OF CAR I HAVE,"5O, POLICE REFERENCE",N
20228,WOODY T,1,NAME,PULLED FOR WOODY,N
2832,4S 911,5,FOR A PORSCHE 911 CARERRA 4S,911 EMERGENCY,Y
22543,PRCK E6,2,OLD MILITARY TRADITION THAT THE HIGHER COMMAND WOULD DO TO YOUNGER SOLDIERS,PRICK?,N
12725,BLEUE,2,"FRENCH WORD FOR BLUE, THE COLOR AND NAME OF VEHICLE",BLUE GANG REFERENCE,Y
818,MEGS DSL,1,MEGANS DIESEL,DEISEL.. DICK SUCKING LIPS? HAS A JEEP REGISTERED,N
15593,SNERD,2,SUPER NERD!,"NERD, SOME MAY FIND OFFENSIVE",Y
14935,327SCT2,2,327 MOTOR,327 REVOLVER,N
21057,88XFCTR,2,DEZ BRYANT,88=HATE SYMBOL,N
20289,M1CAKES,1,NICKNAME,"MY CAKES, CAKES=ASS (MICAKES IS ALREADY UNACCEPTABLE)",N
873,POOPTRK,2,ACRANYM FOR POSITIVE OUTLOOK ORIGINAL PERSON TRUCK,POOP TRUCK AS IN SHITTY TRUCK,N
13404,VAGTDI,1,VAG IS THE ACTUAL NAME OF THE VOLKSWAGEN GROUP. IT STANDS FOR VOLKSWAGEN AKTIENGESELLSCHAFT. TDI REFERS TO THE ENGINE. THE PLATE IS  STATING THAT THE CAR IS A VOLKSWAGEN TDI.,VAG IS SHORT FOR VAGINA,N
2966,SUB1 FTW,2,"SUBI AS IN SUBARU, FTW AS IN FOR THE WIN",FTW,N
20365,GSPORT,2,PRIUS G SPORT. ITS A MODEL IN JAPAN.,"G, GANG REFERENCE",Y
12437,PINKER1,,MOM,PINKER CAN BE A SEXUAL TERM,N
5578,U RAMIT,1,NONE,"DOES HAVE A DODGE, OK?",N
22977,TRAXE88,2,TRACKS - 88 PIANO KEYS,88 = HATE NUMBER,N
6607,BAEBRUL,3,NICKNAME,BAE- CAN MEAN SHIT IN DANISH. URBAN HAS 2 DIFFIRENT MEANINGS THE OTHER IS BABE,N
4992,HELAKDS,3,HE LACKS DAYS MEANING DAYS OFF,HELLA KIDS. NO DODGE,Y
4430,STUGATS,3,MY CHILDHOOD DOGS NAME WHO WAS VERY DEAR TO ME,A VERSION OF DICK IN ITALIAN,N
17027,MISOFDK,1,MISTRESS OF THE DARK,CAN NOT TRANSLATE LOOKS LIKE DICK,N
18219,WAIFU AF,3,MY CAR IS MY JAPANESE WIFE,AF = AS FUCK,N
3910,MEX BLU,2,MEXICO BLUE (THE COLOR OF THE CAR),BLUE,Y
21550,MEAN 14,2,ARTHUR SARKISSIAN PLATE,14 = GANG NUMBER (NO 2014 ON ANI),N
18164,LTS DOIT,,LETS DO IT,LETS DO IT COULD BE SEXUAL,N
21308,C1O 1977,6,STYLE AND YEAR OF TRUCK,LOOK ALIKE,N
16407,TIHSYLO,3,BACKWARD,HOLY SHIT,N
3681,UPUPUPU,2,no micro,YOU POO POO LAST NAME PU,N
19352,MOBIDCK,1,THE PLATE IS FOR A WHITE FORD F250. ITS REFERS TO MOBY DICK THE LEGENDARY WHITE WHALE :),"DICK, SEXUAL REFERENCE",N
15810,DIXXXEE,1,DIXIE IS THE NAME OF MY DOG,PULLED FOR XXX,N
22984,66 RC9O9,2,"ROUTE 66, RANCHO CUCAMONGA ARE CODE 909",909 = AREA CODE,N
9017,CMBIN13,2,CMB CONSTRUCTION,13 GANG REFERENCE,N
22248,1KADY4,2,"MY NICKNAME, GOLF",14=GANG,N
15182,IDGAFAY,3,ID MEANS I IDENTIFY MYSELF   GAFAY MEANS AN INDIVIDUAL WHO SURPASSES ANY DETERRANT. (GOOGLE IF  NECESSARY),I DON’T GIVE A FUCK,N
21504,CUPCAEK,1,CUPCAKE,COULD HAVE SEXUAL CONNOTATION,N
8516,13DHAMI,7,"FAVORITE NUMBER, NAME",13-GANG RELATED NO 2013 CAR,N
466,MS 7O7,7,707 IS A LUCKY UMBER SCHEME TO ME AND HAS BEEN FOR 7 YEARS NOW.,707 NAPPA AREA CODE,N
18891,KUGL 14,2,LAST NAME,14 = GANG NUMBER (NO 2014 ON ANI),N
22742,KEP PDNG,1,KEEP POUNDING,"KEEP POUNDING, COULD BE CONSIDERED SEXUAL",N
13427,6ON2PT6,2,ZERO TO 60 MPH IN 2.6 SECONDS,"626, AREA CODE",N
21420,YURLAST,2,PLAY ON WRESTLING TAGLINE YOURE LAST,YOU CAN BE CONSIDERED HOSTILE,N
12066,4SMOKEY,7D,FATHER IN LAWS NICKNAME,SMOKEY CAN BE CONSIDERED A DRUG REFERENCE,N
19004,HOABNRA,?,PEACE OUT IN VIETNAMESE LANGUAGE,CANT TRANSLATE..?,Y
13463,HICKOKB,4,LAST NAME FIRST IN,"HICK, RACIAL",N
3377,FUN BAGZ,1,MY CAR HAS AN AIR BAG SUSPENSION AND IT IS FUN TO RAISE AND LOWER THE CAR.,AS IN BREAST,N
16196,CHVY13,2,YEAR OF TRUCK,"13, GANG REFERENCE",Y
13270,DORKKR,1,DOOR KICKER,"dork, number 2 definition on dictionary.com is penis",N
16494,FUCKASS,3,FAVORITE WORD THAT MY SISTER WHO PASSED AWAY USED TO SAY. (INSIDE JOKE),FUCK ASS,N
9093,SHO PIG,5,I BREED SHOW PIGS,USUALLY PULL PIG FOR LAW ENFORCEMENT REFERENCE,N
1256,MIDDIES,D,FARM TRAINED MIDWIFE,URBAN SAYS POT 281 UP N 69 DWN. IT ALSO SHOWS SLANG FOR SAILER OR MIDTERMS.,N
2983,1 EVIL G,2,ONE EVIL G,G,N
8240,BOSS B,3,cause my car is a mustang is yellow and black and it looks like a bee,BOSS BITCH,N
17952,14 CUBS,2,CAYABYAB 14,"14=hate symbol, no 2014 car on ani",N
18548,H8TD4RD,,HATED FORD,HATED,N
2615,BIMGHTB,,BABY I MIGHY BE (IN LOVE),BITCH I MIGHT BE,N
13989,PKRS FTW,3,packers for the win,FTW=FUCK THE WORLD OR FOR THE WIN,N
13370,NICASR,2,NATIONALITY AND SUFFIX,NICA CAN BE A WORD USED IN PLACE OF NIGGA,N
19616,GOON 84,2,SONS NICKNAME AND YEAR OF BIRTH,GOON GANGSTER,N
21662,I$ FISH,3,"I LOVE TO FISH, COMMERCIAL FISHERMAN MANY YEAR AGO",FISH=FUCK IT SHIT HAPPENS,Y
17279,EELEGAL,2,WHAT ONE SHOULD NOT DO; SOMETHING ILLEGAL.,"ILLEGAL, INAPPROPRIATE",Y
4366,REDWRKS,2,NOT ON QUICKWEB YET,RED=GANG COLOR,Y
13024,DIRTYX5,2,NO MEANING ON REG 17,PULLED FOR DIRTY,Y
11989,GARYS14,2,MY NAME AND YEAR,"14, GANG REFERENCE",Y
20810,RID R DI,2,FAST AND FURIOUS MOVIE FAMOUS WORDS JUST SPELLED DIFFERENT DUE TO OTHER WAYS BEING TAKEN ALREADY.,RIDE OR DIE,N
1657,WYTMNKY,1 OR 2,WHITE MONKEY CAR IS WHITE AND HUMANS ARE MONKEYS,MONKEY=ASS OR RACIAL SLUR,N
3360,$MYBBTY,1,I LOVE MY BABY TOY,LOOKS LIKE LOVE MY BOOTY,N
16230,ORNG5OH,5,ORANGE 5.0,"5O, POLICE REFERENCE",Y
22328,S3XY666,2,SEXY BEACH,SUB/SEXY66 MARKED ALREADY - SEXY666 marked unacceptable,Y
6616,OLD RED6,7,KIND OF WINE I LIKE,RED-GANG COLOR,Y
11248,GG SVVAG,1,MY NICE WAGON,VAG CAN BE SHORT FOR VAGINA,N
9091,ROLY42O,7,NICKNAME,ROLL 420 IS SLANG FOR POT,N
22467,JOYCE 13,2,MY DOGS NAME AND HER AGE WHEN SHE PASSED AWAY.,13 GANG REFERENCE,N
16609,SLGL805,2,last name and area code,805 AREA CODE,N
20367,GWNE13,2,GRANNY TO 13 GRANDKIDS,"13, GANG REFERENCE",N
21116,CHITMNY,,MY NICKNAME,CHIT LOOKS LIKE SHIT,N
1342,PERKY BT,1,NICKNAME FOR MY WIFE,PERKY BUTT,N
11428,OFG,2,"OAKLAND FAT GUYS, WE ARE A RAIDER FAN CLUB",VIOLENT GANG 100 AGREE & 34 DISAGREE ON URBAN DICTIONARY,N
18059,698,1,JUNE 1998,"69, SEXUAL REFERENCE",N
967,USNA 18,2,UNITED STATES NAVAL ACADEMY CLASS OF 2018,18-HITLER RELATED,N
9821,626EXPT,7,EXPERIMENT #626. STITCH FROM LILO AND STITCH,GLENDORA AREA CODE,N
6968,1KRZYB,3,CRAZY BEAUTIFUL,1 CRAZY BITCH,N
1729,DOJ CTY,4,NO MICRO,DOJ DEPARTMENT OF JUSTICE,N
15125,KKARTAL,7D,BLACK EAGLES ( TURKISH SOCCER TEAM),"SIMILAR TO CARTEL, DRUG REFERENCE",N
1611,JAHSATN,4,PERSONAL NICKNAME,JAH=GOD SATN=SATAN,Y
15190,PBX SCAT,3,JAZZ BLUE SCAT PACK,SCAT ANOTHER WORD FOR SHIT,N
19011,FNRSWLF,3,I AM NAMING MY BIKE AFTER A WOLF IN NORSE MYTHOLOGY. PLATE COMES FROM REMOVING ALL VOWELS,EFFIN (FUCKING) RS WOLF,Y
8365,F13REX,2,FOREX STANDS FOR FOREIGN CURRENCY EXCHANGE MARKET,13-GANG,N
